d_donor_A,d_acceptor_A
1.170670430825172303e+00,1.671422063568619665e+00
1.171326214608253036e+00,1.671251250056702942e+00
1.171971610147371612e+00,1.671087182315405872e+00
1.172607184797307411e+00,1.670929302647022885e+00
1.173232582060478757e+00,1.670777728958974917e+00
1.173847734405842891e+00,1.670632371482918321e+00
1.174452287732463684e+00,1.670493315590893868e+00
1.175046306280901343e+00,1.670360589878308044e+00
1.175629623702699966e+00,1.670234494619755816e+00
1.176202653102868645e+00,1.670114616432407662e+00
1.176766196217885918e+00,1.670000233970936776e+00
1.177318991754128685e+00,1.669892274679845912e+00
1.177860328846670246e+00,1.669791250217007139e+00
1.178390259344552549e+00,1.669696955088187496e+00
1.178908891243203971e+00,1.669609399088242130e+00
1.179415933425449925e+00,1.669528865041273402e+00
1.179911171244493184e+00,1.669455537506012721e+00
1.180394716889273443e+00,1.669389419417712350e+00
1.180866075684164018e+00,1.669330935332565824e+00
1.181325120654503014e+00,1.669280120640368237e+00
1.181771483851081328e+00,1.669237135586661314e+00
1.182204574586672718e+00,1.669202405470776140e+00
1.182624343796322863e+00,1.669176068155883597e+00
1.183031092175738097e+00,1.669157880595144805e+00
1.183424991598690967e+00,1.669147593383404127e+00
1.183806512651534026e+00,1.669144707641514458e+00
1.184175080136835589e+00,1.669149583501145617e+00
1.184530628422379772e+00,1.669162362862335103e+00
1.184873681937052003e+00,1.669182445986989505e+00
1.185204516839557520e+00,1.669209587415883878e+00
1.185522352397130552e+00,1.669244456226185669e+00
1.185827425962774351e+00,1.669286670674907436e+00
1.186119881245555341e+00,1.669336021108620338e+00
1.186399558116082442e+00,1.669392643500302365e+00
1.186665995506952731e+00,1.669456966469955228e+00
1.186919074296945764e+00,1.669529056608622941e+00
1.187158274620766729e+00,1.669609322012872044e+00
1.187383412911471980e+00,1.669697891976105408e+00
1.187594784182367302e+00,1.669794303489803511e+00
1.187792731417953718e+00,1.669898357352197271e+00
1.187976275755820765e+00,1.670011007308088047e+00
1.188144944839847117e+00,1.670132670933180741e+00
1.188298380279988908e+00,1.670263738702725931e+00
1.188437212869809079e+00,1.670403735091930519e+00
1.188561382321089210e+00,1.670552578657230391e+00
1.188670255810037713e+00,1.670710927153651770e+00
1.188763503018780199e+00,1.670879045680401243e+00
1.188841540253444906e+00,1.671056270977397951e+00
1.188904443732279326e+00,1.671242480784746132e+00
1.188951755117556131e+00,1.671438118943434858e+00
1.188983317108615489e+00,1.671643066730337246e+00
1.189000286269508155e+00,1.671856361253008849e+00
1.189003049194153450e+00,1.672077693965637879e+00
1.188991705919936415e+00,1.672306896859618863e+00
1.188966027433087769e+00,1.672544037400213623e+00
1.188925792359284861e+00,1.672789235977542699e+00
1.188871478323274777e+00,1.673042144595108027e+00
1.188802821508530672e+00,1.673302809043591299e+00
1.188719668273900520e+00,1.673571310162509818e+00
1.188621749670842442e+00,1.673847744183256880e+00
1.188508693221986379e+00,1.674132486406456177e+00
1.188380469165426723e+00,1.674425795812980011e+00
1.188236375042046822e+00,1.674728162339684356e+00
1.188076595615214837e+00,1.675039608789337775e+00
1.187901521115763526e+00,1.675360198990445193e+00
1.187711765262211117e+00,1.675689425607033600e+00
1.187507090435702795e+00,1.676027110198660131e+00
1.187287033982462603e+00,1.676373505020105847e+00
1.187052375506853608e+00,1.676727763746215016e+00
1.186803005841185144e+00,1.677089905711120155e+00
1.186538859197757256e+00,1.677460099653794279e+00
1.186260364995717520e+00,1.677837983951730783e+00
1.185967817625658949e+00,1.678223243560366118e+00
1.185661003136440517e+00,1.678615907868290291e+00
1.185340661656284489e+00,1.679015338322093154e+00
1.185007560184245357e+00,1.679420739283001396e+00
1.184661889036728644e+00,1.679831947507614220e+00
1.184303175295268851e+00,1.680249184024739550e+00
1.183931569020638674e+00,1.680672275774901303e+00
1.183547292490557235e+00,1.681100978719570982e+00
1.183150244192531009e+00,1.681535265487649422e+00
1.182740791774214317e+00,1.681974996414120849e+00
1.182318691143844580e+00,1.682420609645533860e+00
1.181883634023466412e+00,1.682872492256731967e+00
1.181436051605267101e+00,1.683330267423942317e+00
1.180975314071900817e+00,1.683794300099749508e+00
1.180501119839528767e+00,1.684264721268793785e+00
1.180013713945393672e+00,1.684741221298960534e+00
1.179513636520260533e+00,1.685223300404705915e+00
1.179000669976171700e+00,1.685711326368263707e+00
1.178474559409775635e+00,1.686205751071135239e+00
1.177935760934942566e+00,1.686705948013257350e+00
1.177384205377283166e+00,1.687211848580530082e+00
1.176819963184344786e+00,1.687723480293874534e+00
1.176243473601565670e+00,1.688240522602632687e+00
1.175654289464544977e+00,1.688763261901690349e+00
1.175052531091339780e+00,1.689291536230004054e+00
1.174439026017661147e+00,1.689824623632133260e+00
1.173812996371419004e+00,1.690363189225967622e+00
1.173173776279614833e+00,1.690907968381318849e+00
1.172521935087876388e+00,1.691458728622969865e+00
1.171857693711517046e+00,1.692015332880122847e+00
1.171180701966815230e+00,1.692577927744443711e+00
1.170490992964355881e+00,1.693146256776852709e+00
1.169788517171974851e+00,1.693720370763460714e+00
1.169072311336070591e+00,1.694301309057081761e+00
1.168342430854566683e+00,1.694889153037493656e+00
1.167599546263694998e+00,1.695483341796158339e+00
1.166843857074461033e+00,1.696083791429736864e+00
1.166075254657108928e+00,1.696690397705060027e+00
1.165294384807340045e+00,1.697302499148187982e+00
1.164501681422705825e+00,1.697919858545672511e+00
1.163696059789487203e+00,1.698543482609468969e+00
1.162877111613711323e+00,1.699173585078880500e+00
1.162044759613732214e+00,1.699810154534270978e+00
1.161199688084618487e+00,1.700452816217880692e+00
1.160341831721741990e+00,1.701101600397167291e+00
1.159471211291937198e+00,1.701756647510970666e+00
1.158587911343472721e+00,1.702418053476888460e+00
1.157691887932057462e+00,1.703085897488001876e+00
1.156783729784164771e+00,1.703759655290021602e+00
1.155863361406149981e+00,1.704439523969088377e+00
1.154930870975563684e+00,1.705125470175592906e+00
1.153986246569308483e+00,1.705817412373531461e+00
1.153029479896232612e+00,1.706515400160736551e+00
1.152060638590559849e+00,1.707219385779780829e+00
1.151079614647803950e+00,1.707929333442083308e+00
1.150087235052125845e+00,1.708644598894778932e+00
1.149082848478937491e+00,1.709365802595256056e+00
1.148066722163749498e+00,1.710092970576391425e+00
1.147038898059147716e+00,1.710826172412974078e+00
1.145999099688932210e+00,1.711565605514994148e+00
1.144948136455968823e+00,1.712310581617702221e+00
1.143886018025880968e+00,1.713061177891864961e+00
1.142812743082818328e+00,1.713817310768911417e+00
1.141727936690995815e+00,1.714579356493771467e+00
1.140631414247430087e+00,1.715347596962977450e+00
1.139523712312564330e+00,1.716121620290807614e+00
1.138405290504530099e+00,1.716900849215388769e+00
1.137276483674229066e+00,1.717684919696024215e+00
1.136137365300823321e+00,1.718473780397240525e+00
1.134987857315412407e+00,1.719267723557776018e+00
1.133827438581858527e+00,1.720067217410691685e+00
1.132656633485505937e+00,1.720871869291637157e+00
1.131475784719674582e+00,1.721681494201245499e+00
1.130285031647190186e+00,1.722496021465926175e+00
1.129084598893371982e+00,1.723315195227314245e+00
1.127874282404954576e+00,1.724139252896205399e+00
1.126654182465203435e+00,1.724968184470811794e+00
1.125424058959974882e+00,1.725801937534866326e+00
1.124183836129699410e+00,1.726640686604071773e+00
1.122933483256572940e+00,1.727484858796475953e+00
1.121673116470958353e+00,1.728334156751631268e+00
1.120403712305239496e+00,1.729188049107015290e+00
1.119125252260919190e+00,1.730046637400286302e+00
1.117837635075068725e+00,1.730909647413997998e+00
1.116541639672280706e+00,1.731776573892601423e+00
1.115237012741338685e+00,1.732647767696653851e+00
1.113923496221786769e+00,1.733523545738357985e+00
1.112601634642115700e+00,1.734403637519164709e+00
1.111272146979975339e+00,1.735287426521557874e+00
1.109934947366033819e+00,1.736174636209577571e+00
1.108590592373634331e+00,1.737064881936460470e+00
1.107239396425543587e+00,1.737958022290792659e+00
1.105881556399162857e+00,1.738853910409909220e+00
1.104516888299621469e+00,1.739752831253736254e+00
1.103145239204706085e+00,1.740655127517990675e+00
1.101766737158961451e+00,1.741560629441329278e+00
1.100382132695884918e+00,1.742468788074486241e+00
1.098991185337695686e+00,1.743379916358951176e+00
1.097593549989813289e+00,1.744294289869348979e+00
1.096189814181992572e+00,1.745211528411850566e+00
1.094779535093944656e+00,1.746132010449916283e+00
1.093362803233953295e+00,1.747055676666402046e+00
1.091940070004020047e+00,1.747982220135801290e+00
1.090511834740837349e+00,1.748911315496492591e+00
1.089078593519567040e+00,1.749842627648692250e+00
1.087640093621405235e+00,1.750776300451355239e+00
1.086196771516155568e+00,1.751712140316885380e+00
1.084748588659294910e+00,1.752649962220320212e+00
1.083296359267154507e+00,1.753589069858461302e+00
1.081839961964312868e+00,1.754529573769416428e+00
1.080379817653110308e+00,1.755471321156548248e+00
1.078915827495555479e+00,1.756414428100246949e+00
1.077447233428245887e+00,1.757359543889503106e+00
1.075975309532716917e+00,1.758305901178654818e+00
1.074500703335395047e+00,1.759253036474634602e+00
1.073022952435880750e+00,1.760201369455597353e+00
1.071542795483073407e+00,1.761150385999046719e+00
1.070060440245790945e+00,1.762099793417475802e+00
1.068575582342627506e+00,1.763049923060313828e+00
1.067088554132484823e+00,1.764000659893190770e+00
1.065600060175043717e+00,1.764951364004897938e+00
1.064110211592085742e+00,1.765901887458363850e+00
1.062618979261469532e+00,1.766852528439669445e+00
1.061127286252434354e+00,1.767802429468895875e+00
1.059635528945552796e+00,1.768751340025090046e+00
1.058143213489953993e+00,1.769699817592928381e+00
1.056651180548130897e+00,1.770646970900879413e+00
1.055160296300721834e+00,1.771592030198337442e+00
1.053670137614717062e+00,1.772535389458333777e+00
1.052181136774910319e+00,1.773476933518755683e+00
1.050693315016655305e+00,1.774416693799499622e+00
1.049207311436235246e+00,1.775354178057555465e+00
1.047724446436398393e+00,1.776288281166680694e+00
1.046244774645231468e+00,1.777218754996980676e+00
1.044768400860109914e+00,1.778145665616424731e+00
1.043295480332740999e+00,1.779069068494674832e+00
1.041826764451930121e+00,1.779988385379639215e+00
1.040362904493128848e+00,1.780903163773662312e+00
1.038904353896666466e+00,1.781813218297356949e+00
1.037452088870671085e+00,1.782717653804455127e+00
1.036005657237109689e+00,1.783616637516417081e+00
1.034565286721060851e+00,1.784510266613628549e+00
1.033130952486029708e+00,1.785398447658831822e+00
1.031703062642509217e+00,1.786280901579502034e+00
1.030282108681881859e+00,1.787157612169628429e+00
1.028867684017885642e+00,1.788028971489780572e+00
1.027460429921521756e+00,1.788894489397905296e+00
1.026060624033013235e+00,1.789753977566468368e+00
1.024668809066071606e+00,1.790607084642337865e+00
1.023285327122076316e+00,1.791453620346084685e+00
1.021909928795531108e+00,1.792293876379070561e+00
1.020543055315670689e+00,1.793127677952069954e+00
1.019184794421327256e+00,1.793954816303383604e+00
1.017835748799177154e+00,1.794774760427684468e+00
1.016496732958362736e+00,1.795586743469378410e+00
1.015168706220856309e+00,1.796390057610524948e+00
1.013851796929477134e+00,1.797184897505913481e+00
1.012545742365486889e+00,1.797971379597116393e+00
1.011251176959285569e+00,1.798748787293139584e+00
1.009968490284037124e+00,1.799517014527258763e+00
1.008697538418603434e+00,1.800276268483222752e+00
1.007438555878936493e+00,1.801026452451232718e+00
1.006192167663638060e+00,1.801767061738568154e+00
1.004958555055461389e+00,1.802497784600927799e+00
1.003738511997966931e+00,1.803218137733509030e+00
1.002532628728116437e+00,1.803927896388254126e+00
1.001340866082797154e+00,1.804627164561713792e+00
1.000163431789746538e+00,1.805315701812987506e+00
9.990005348066572921e-01,1.805993463212730354e+00
9.978523259702639647e-01,1.806660366864014877e+00
9.967186607669509257e-01,1.807316401101710435e+00
9.955997072831920258e-01,1.807961636307795050e+00
9.944972429470867459e-01,1.808594978876857606e+00
9.934108696544029504e-01,1.809216628493012458e+00
9.923402980273677843e-01,1.809826949961805598e+00
9.912861468078192351e-01,1.810425419213680831e+00
9.902488768203707714e-01,1.811011499898796284e+00
9.892282777304544084e-01,1.811585390326155842e+00
9.882244947475636865e-01,1.812147165758009715e+00
9.872380523814261455e-01,1.812696843784761480e+00
9.862682519361949396e-01,1.813235001436257932e+00
9.853151679743771263e-01,1.813761499648480102e+00
9.843796090821083089e-01,1.814275744367054743e+00
9.834617758029196022e-01,1.814777490347131872e+00
9.825616526213162283e-01,1.815266647887908702e+00
9.816793725264825188e-01,1.815743206902190598e+00
9.808156259363454144e-01,1.816206984650005740e+00
9.799706681740660841e-01,1.816657798664679468e+00
9.791448872796970626e-01,1.817095342453317608e+00
9.783384001151950171e-01,1.817519627033288065e+00
9.775517782372853404e-01,1.817930096648344929e+00
9.767851488928827042e-01,1.818326396124656741e+00
9.760388744571800723e-01,1.818708490693802249e+00
9.753130506893268326e-01,1.819076311635424714e+00
9.746073455375892092e-01,1.819429806994654397e+00
9.739225084383639208e-01,1.819768391549070996e+00
9.732598569077680617e-01,1.820091462476460364e+00
9.726192066521092139e-01,1.820399307212951179e+00
9.720011406937811849e-01,1.820691349682546090e+00
9.714062101509286506e-01,1.820967094216468629e+00
9.708334435805753282e-01,1.821227184344967220e+00
9.702834491760158331e-01,1.821471079325543307e+00
9.697564145000807656e-01,1.821698556923261991e+00
9.692526184408638557e-01,1.821909509871292743e+00
9.687725043761766797e-01,1.822103587887810683e+00
9.683163004762436188e-01,1.822280530693442646e+00
9.678839231195301984e-01,1.822440574955833004e+00
9.674757371121245342e-01,1.822583606512097276e+00
9.670916693497312311e-01,1.822709570323437722e+00
9.667315795163528014e-01,1.822818389582828269e+00
9.663957247997541078e-01,1.822909969769535454e+00
9.660844056037162231e-01,1.822984112054380823e+00
9.657980614769718919e-01,1.823040122491454307e+00
9.655372525166372455e-01,1.823077705728368469e+00
9.653018313953274365e-01,1.823097264023083586e+00
9.650921116082040729e-01,1.823098426445606712e+00
9.649078060293487802e-01,1.823081479477324907e+00
9.647497317412966344e-01,1.823045854558267287e+00
9.646184607273797784e-01,1.822990734472187180e+00
9.645136044228462824e-01,1.822916333017091217e+00
9.644349178553390800e-01,1.822823152266018543e+00
9.643824286533400070e-01,1.822711211357908700e+00
9.643565660042305865e-01,1.822580143140957398e+00
9.643572422804728150e-01,1.822430156003450374e+00
9.643836961775048566e-01,1.822261814877181862e+00
9.644364768068558469e-01,1.822074693465732143e+00
9.645152143688063839e-01,1.821869164715001821e+00
9.646201562128244866e-01,1.821645076103315830e+00
9.647516287693327364e-01,1.821401915036297003e+00
9.649099652015873385e-01,1.821139456091360964e+00
9.650947290326787886e-01,1.820858073828010237e+00
9.653062125788638426e-01,1.820557405093580439e+00
9.655440458193972342e-01,1.820237442949857343e+00
9.658084656983602079e-01,1.819898184243606165e+00
9.660991538036001192e-01,1.819540027244000324e+00
9.664161525374280748e-01,1.819162718067446560e+00
9.667603760519837275e-01,1.818765622277167537e+00
9.671303413987332176e-01,1.818350024875463156e+00
9.675253612881019594e-01,1.817916383647665501e+00
9.679455582709808326e-01,1.817464809979861595e+00
9.683903780854078436e-01,1.816995902866734847e+00
9.688603608600495631e-01,1.816508792990711552e+00
9.693558477544650387e-01,1.816003228376126932e+00
9.698760200823217659e-01,1.815480146704808062e+00
9.704211696074145355e-01,1.814939096687936182e+00
9.709907914648664429e-01,1.814380427493360814e+00
9.715838506169136579e-01,1.813805179714631954e+00
9.722010168995622870e-01,1.813212795484976825e+00
9.728425268253149127e-01,1.812602873664148628e+00
9.735079606681903419e-01,1.811975894572309675e+00
9.741967895077616735e-01,1.811332228922086562e+00
9.749089118419063116e-01,1.810671895588585434e+00
9.756437684682188749e-01,1.809995288569697269e+00
9.764007917890704658e-01,1.809302710668392322e+00
9.771802346596742961e-01,1.808594189211675696e+00
9.779813663814158620e-01,1.807870293224039804e+00
9.788042293800627291e-01,1.807130967898799012e+00
9.796484567431353874e-01,1.806376543536041046e+00
9.805138292863315730e-01,1.805607115770934357e+00
9.813994362695871443e-01,1.804823477647837349e+00
9.823050358317515496e-01,1.804025997424482330e+00
9.832301502326549203e-01,1.803215049822122884e+00
9.841743226347231532e-01,1.802390939003742698e+00
9.851370779598497274e-01,1.801553957426258457e+00
9.861181124130659059e-01,1.800704439263406176e+00
9.871170731584045788e-01,1.799842623318201884e+00
9.881333919946098110e-01,1.798968819664696683e+00
9.891665451986452195e-01,1.798083371037845435e+00
9.902166343837455198e-01,1.797186313150378689e+00
9.912830114451828267e-01,1.796278360717966205e+00
9.923649962311635875e-01,1.795359779478264306e+00
9.934629840889322994e-01,1.794430048333030436e+00
9.945766569769709520e-01,1.793489446501543849e+00
9.957049274595902721e-01,1.792538753124371720e+00
9.968483842555823093e-01,1.791577606685934576e+00
9.980066122641069182e-01,1.790606336564401158e+00
9.991785006466813446e-01,1.789625836402999770e+00
1.000364245027024923e+00,1.788636039747576456e+00
1.001564022074472371e+00,1.787636711798332279e+00
1.002777224499601827e+00,1.786628106939196936e+00
1.004002997475770931e+00,1.785610933730572336e+00
1.005241146746979730e+00,1.784585553105812794e+00
1.006492175765840713e+00,1.783551475691488530e+00
1.007755540672206518e+00,1.782508793737953567e+00
1.009030683465528266e+00,1.781457938406391772e+00
1.010316768721251313e+00,1.780399644247672386e+00
1.011612970831877512e+00,1.779334333869977192e+00
1.012919797241105258e+00,1.778261749359629329e+00
1.014236049950976604e+00,1.777182981891471281e+00
1.015562056805252134e+00,1.776097604125516760e+00
1.016898052367228633e+00,1.775005039868439827e+00
1.018243454824220739e+00,1.773906055532645798e+00
1.019598158999520221e+00,1.772800949596286868e+00
1.020962150810179825e+00,1.771689295106712914e+00
1.022334815874344160e+00,1.770571341201516713e+00
1.023715103132076143e+00,1.769447887515622320e+00
1.025103199941000520e+00,1.768318906650953704e+00
1.026499304301274673e+00,1.767184512047359934e+00
1.027902582799359532e+00,1.766045520684804693e+00
1.029313511483600285e+00,1.764901395937435780e+00
1.030731820184495495e+00,1.763752138006070558e+00
1.032156944908718232e+00,1.762598022250702057e+00
1.033588895259234919e+00,1.761438881495940523e+00
1.035027352701263004e+00,1.760274897401903793e+00
1.036472347982340336e+00,1.759106078175885157e+00
1.037922797529885033e+00,1.757933215039038544e+00
1.039378751057128403e+00,1.756756098258180465e+00
1.040840802567460255e+00,1.755574083263370389e+00
1.042307766309425565e+00,1.754388113824745465e+00
1.043779988162747863e+00,1.753197979685086949e+00
1.045257124348718314e+00,1.752003757774035941e+00
1.046738993218378599e+00,1.750805526067750195e+00
1.048225570764311332e+00,1.749603205757884306e+00
1.049716681314269318e+00,1.748396662228800080e+00
1.051212251928589803e+00,1.747185975450108453e+00
1.052711535403738852e+00,1.745971956202825970e+00
1.054214788509090894e+00,1.744754344786906941e+00
1.055721602370903289e+00,1.743533410592902566e+00
1.057230866786196044e+00,1.742310133159106211e+00
1.058742038244173456e+00,1.741084645621601146e+00
1.060255405588762301e+00,1.739856838933030891e+00
1.061769829446139735e+00,1.738627827259738190e+00
1.063285046921000454e+00,1.737397638969392810e+00
1.064801454774764400e+00,1.736165807885963641e+00
1.066318165233580473e+00,1.734933362541271951e+00
1.067835036452938757e+00,1.733700224958699465e+00
1.069352405456668542e+00,1.732466027513987816e+00
1.070870048401873609e+00,1.731231118925906420e+00
1.072387029186707696e+00,1.729996039486172199e+00
1.073902540046419940e+00,1.728761237383446225e+00
1.075417137612322938e+00,1.727526219892895121e+00
1.076930645586436253e+00,1.726291201730161706e+00
1.078442668694815421e+00,1.725056556324649604e+00
1.079953064966128196e+00,1.723822421129882487e+00
1.081460969393662763e+00,1.722589538546693833e+00
1.082966327456870825e+00,1.721357918986628155e+00
1.084469410424034663e+00,1.720127185299073824e+00
1.085970082397853087e+00,1.718897404737965262e+00
1.087467886779008186e+00,1.717669013694642199e+00
1.088962773996292821e+00,1.716442047949769512e+00
1.090454376464451203e+00,1.715216889742011697e+00
1.091941759643989762e+00,1.713994163936827464e+00
1.093425658753416574e+00,1.712773214032053959e+00
1.094905707532785266e+00,1.711554182514359868e+00
1.096381218834483917e+00,1.710337560315111194e+00
1.097852269042465689e+00,1.709123121116677968e+00
1.099318787586012869e+00,1.707910614581226838e+00
1.100780863527673015e+00,1.706700108982210695e+00
1.102238209274385872e+00,1.705491953642082503e+00
1.103691334593662088e+00,1.704285831397309270e+00
1.105139883395156453e+00,1.703082031289231635e+00
1.106583406627564159e+00,1.701880756989787580e+00
1.108021914197950153e+00,1.700681814171972839e+00
1.109455038565457796e+00,1.699485462713759221e+00
1.110882610989855301e+00,1.698291942384510422e+00
1.112304857660997959e+00,1.697101019919345921e+00
1.113721639355644610e+00,1.695912672955126155e+00
1.115131971586147630e+00,1.694727580124819610e+00
1.116536118126046695e+00,1.693545421433578335e+00
1.117933987923696249e+00,1.692366275575328372e+00
1.119324496523240953e+00,1.691191147219391677e+00
1.120707642677907900e+00,1.690020263186590599e+00
1.122082999421244454e+00,1.688853725580432785e+00
1.123450643320753617e+00,1.687691220395151515e+00
1.124810445157739869e+00,1.686532928044684354e+00
1.126161960612447777e+00,1.685379360418336470e+00
1.127504928075666379e+00,1.684230634898066681e+00
1.128839122282176088e+00,1.683086836637135875e+00
1.130164936034679712e+00,1.681947765469414602e+00
1.131482315304327857e+00,1.680813448266500698e+00
1.132790746186388198e+00,1.679684082557777236e+00
1.134089791930833258e+00,1.678559879387964138e+00
1.135378781156862305e+00,1.677441559787275160e+00
1.136657514925921264e+00,1.676329287552037473e+00
